"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"HOTT","Hot Topic, Inc.","9.23","390266385.86","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/hott",
"HWCC","Houston Wire & Cable Company","11.27","200950805.65","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/hwcc",
"HOVNP","Hovnanian Enterprises Inc","9.12","45600000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hovnp",
"HBMD","Howard Bancorp, Inc.","6.62","26722477.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hbmd",
"HSNI","HSN, Inc.","49.13","2734287505.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hsni",
"HUBG","Hub Group, Inc.","28.74","1085598951.48","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/hubg",
"HCBK","Hudson City Bancorp, Inc.","8.13","4293721086.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcbk",
"HSON","Hudson Global, Inc.","4.52","150151303.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hson",
"HDSN","Hudson Technologies, Inc.","3.86","92502275.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hdsn",
"HBAN","Huntington Bancshares Incorporated","7.15","6137568408.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hban",
"HBANP","Huntington Bancshares Incorporated","1275","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hbanp",
"HPCCP","Huntington Preferred Capital, Inc.","28.65","401100000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hpccp",
"HURC","Hurco Companies, Inc.","24.53","158150061.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","35.09","806226822.39","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/hurn",
"HTCH","Hutchinson Technology Incorporated","1.72","41053818.28","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/htch",
"HPAC","Hyde Park Acquisition Corp. II","10.18","105363000","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/hpac",
"HYGS","Hydrogenics Corporation","6.25","48051231.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hygs",
"HPTX","Hyperion Therapeutics, Inc.","10.88","180521416.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hptx",
"IDSY","I.D. Systems, Inc.","5.89","71085997.7","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/idsy",
"IACI","IAC/InterActiveCorp","53.68","4700214143.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iaci",
"IBKC","IBERIABANK Corporation","45.63","1346169050.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibkc",
"ICAD","icad inc.","2.22","23992976.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icad",
"IEP","Icahn Enterprises L.P.","42.75","4315343046.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iep",
"ICFI","ICF International, Inc.","18.81","371040153.66","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/icfi",
"ICGE","ICG Group, Inc.","11.02","407883833.04","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/icge",
"ICLR","ICON plc","24.45","1459172528.1","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/iclr",
"ICON","Iconix Brand Group, Inc.","18.51","1262660890.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icon",
"ICUI","ICU Medical, Inc.","61.56","878341465.8","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/icui",
"IDIX","Idenix Pharmaceuticals, Inc.","4.17","544488671.91","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/idix",
"INVE","Identive Group, Inc.","1.125","67547948.625","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","1.05","29021842.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idra",
"IDXX","IDEXX Laboratories, Inc.","98.89","5623566257.65","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/idxx",
"IROQ","IF Bancorp, Inc.","13.41","64518929.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iroq",
"IGTE","iGATE Corporation","17.89","1024156969.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igte",
"IRG","Ignite Restaurant Group, Inc.","13.72","351455814.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irg",
"IGOI","iGo, Inc","0.336","11513615.568","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igoi",
"IIVI","II-VI Incorporated","19.57","1241710668.14","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/iivi",
"IKAN","Ikanos Communications, Inc.","1.38","96218057.4","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/ikan",
"IKNX","Ikonics Corporation","7.82","15558179.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iknx",
"ILMN","Illumina, Inc.","51.95","6389325824.5","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","4.7","23291409.3","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/isns",
"IMMR","Immersion Corporation","5.36","148746003.2","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","5.04","15215931.36","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/iccc",
"IMGN","ImmunoGen, Inc.","15.26","1283549791.44","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","3.54","267717717.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/immu",
"IPXL","Impax Laboratories, Inc.","26.38","1774914196.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ipxl",
"IMRS","Imris Inc","4.7","216330974.9","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/imrs",
"SAAS","inContact, Inc.","6.31","281697885.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saas",
"INCY","Incyte Corporation","18.46","2414195661.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/incy",
"INDB","Independent Bank Corp.","30.9","669130446.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","2.68","23513325.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibcp",
"IBCPO","Independent Bank Corporation","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibcpo",
"IDSA","Industrial Services of America, Inc.","3.48","24166049.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idsa",
"INFN","Infinera Corporation","5.38","597157108.1","n/a","1981","n/a","n/a","http://www.nasdaq.com/symbol/infn",
"INXB","Infinity Cross Border Acquisition Corporation","7.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inxb",
"INXBU","Infinity Cross Border Acquisition Corporation","8.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inxbu",
"INXBW","Infinity Cross Border Acquisition Corporation","0.56","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inxbw",
"INFI","Infinity Pharmaceuticals, Inc.","26.25","1031467736.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/infi",
"IPCC","Infinity Property and Casualty Corporation","60.52","708752685.48","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ipcc",
"INFA","Informatica Corporation","27.07","2937907100","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/infa",
"III","Information Services Group, Inc.","1.22","44147459.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iii",
"IFON","InfoSonics Corp","1.1","15602559.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifon",
"INFY","Infosys Limited","47.89","27364195194.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/infy",
"IMKTA","Ingles Markets, Incorporated","16.22","393493566.72","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/imkta",
"INWK","InnerWorkings, Inc.","14.8","729957164","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","3.97","98690885.05","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","48.79","1064558719.21","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","33.37","774821834.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iosp",
"INOC","Innotrac Corporation","2.15","27972446","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/inoc",
"ISSC","Innovative Solutions and Support, Inc.","4.1","68237542.3","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/issc",
"NSIT","Insight Enterprises, Inc.","16.97","754342260.46","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","1.66","22579784.8","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","6.59","205469306.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/insm",
"IIIN","Insteel Industries, Inc.","11.89","210340259.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iiin",
"PODD","Insulet Corporation","21.58","1035630932.96","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/podd",
"IART","Integra LifeSciences Holdings Corporation","40.18","1086194618.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iart",
"IDTI","Integrated Device Technology, Inc.","5.78","829187014.58","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/idti",
"IESC","Integrated Electrical Services, Inc.","4.76","71374548.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iesc",
"ISSI","Integrated Silicon Solution, Inc.","9.14","251302243.5","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/issi",
"INTC","Intel Corporation","22.51","112617530000","n/a","1971","n/a","n/a","http://www.nasdaq.com/symbol/intc",
"IPCI","Intellipharmaceutics International Inc.","3.0999","55183248.0378","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/ipci",
"IPAR","Inter Parfums, Inc.","17.68","540427760.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","14.28","678143248.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibkr",
"ININ","Interactive Intelligence Group, Inc.","30.34","584954866.26","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/inin",
"IDCC","InterDigital, Inc.","36.41","1552320907.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idcc",
"IFSIA","Interface, Inc.","14.24","939370948.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsia",
"IMI","Intermolecular, Inc.","6.95","300293723.5","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/imi",
"ITMN","InterMune, Inc.","8.89","584420572.33","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/itmn",
"INAP","Internap Network Services Corporation","7.41","394539951.78","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","18.94","1273317373.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iboc",
"ISCA","International Speedway Corporation","25.35","1176880417.05","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","3.5","67211151","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","14","1156276800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iiji",
"PTNT","Internet Patents Corporation","4.04","31317886.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ptnt",
"INPH","Interphase Corporation","3.26","22821092.1","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/inph",
"INTX","Intersections, Inc.","10.1","181078355","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","7.31","932669069.48","n/a","1972","n/a","n/a","http://www.nasdaq.com/symbol/isil",
"IILG","Interval Leisure Group, Inc.","18.54","1049623096.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","3.81","82260525.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibca",
"INTT","inTest Corporation","2.61","27222764.58","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/intt",
"IVAC","Intevac, Inc.","5.68","133266199.12","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","18.96","360988995.84","n/a","1981","n/a","n/a","http://www.nasdaq.com/symbol/intl",
"IIN","IntriCon Corporation","5.35","30358018.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","60.57","17890645819.14","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","509.32","20339250072.96","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/isrg",
"SNAK","Inventure Foods, Inc.","5.99","113977408.52","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/snak",
"ISBC","Investors Bancorp, Inc.","18.64","2085925249.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/isbc",
"IRET","Investors Real Estate Trust","8.18","753131495.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iret",
"IRETP","Investors Real Estate Trust","27.1","31165000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iretp",
"ITIC","Investors Title Company","66.47","138895977.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/itic",
"IPAS","iPass Inc.","1.97","120190692.88","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ipas",
"IPCM","IPC The Hospitalist Company, Inc.","44.5","740640066.5","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/ipcm",
"IPGP","IPG Photonics Corporation","55.91","2855599671.76","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ipgp",
"IRIX","IRIDEX Corporation","3.82","34407886","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","7.5","555076740","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irdm",
"IRDMU","Iridium Communications Inc","8.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irdmu",
"IRDMW","Iridium Communications Inc","1.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irdmw",
"IRDMZ","Iridium Communications Inc","1.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irdmz",
"IRIS","IRIS International, Inc.","19.47","351469363.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iris",
"IRBT","iRobot Corporation","23.54","649451910.14","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","12.75","1368824088","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/irwd",
"FCHI","iShares FTSE China (HK Listed) Index Fund","43.02","30114000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","34.5416","27633280","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","31.6","28440000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","29.01","13054500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","31.4","1299960000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifgl",
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","47.09","21190500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifna",
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","51.41","215922000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"AXFN","iShares MSCI ACWI ex US Financials Sector Index Fund","21.31","2131000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axfn",
"ACWX","iShares MSCI ACWI ex US Index Fund","39.76","1168944000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","47.26","3081352000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","56.67","1915446000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"EMFN","iShares MSCI Emerging Markets Financials Sector Index Fund","23.49","3523500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emfn",
"EMMT","iShares MSCI Emerging Markets Materials Sector Index Fund","19.56","6846000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emmt",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","17.77","31986000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"FEFN","iShares MSCI Far East Financials Sector Index Fund","24.4","1220000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fefn",
"IBB","iShares NASDAQ Biotechnology Index Fund","145.79","2529456500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","33.16","126008000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","6.84","25308000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"NUCL","iShares S&P Global Nuclear Index Fund","32.82","10502400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nucl",
"WOOD","iShares S&P Global Timber &Forestry Index Fund","40.454","172334040","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","24.94","300527000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","98.3042","186777980","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg",
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","103.03","345150500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov",
"GNMA","iShares Trust iShares Barclays GNMA Bond Fund","50.48","10096000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"AXJS","iShares Trust iShares MSCI All Country Asia ex Japan Small Cap","57.24","2862000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axjs",
"AAIT","iShares Trust iShares MSCI All Country Asia Information Techno","27.68","1384000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aait",
"EEML","iShares Trust iShares MSCI Emerging Markets Latin America Inde","49.82","4982000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml",
"EEMA","iShares, Inc. iShares MSCI Emerging Markets Asia Index Fund","54.56","21824000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMDI","iShares, Inc. iShares MSCI Emerging Markets Consumer Discrecti","50.92","2546000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emdi",
"EEME","iShares, Inc. iShares MSCI Emerging Markets EMEA Index Fund","53.97","10794000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeme",
"EMEY","iShares, Inc. iShares MSCI Emerging Markets Energy Sector Capp","43.05","2152500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emey",
"EGRW","iShares, Inc. iShares MSCI Emerging Markets Growth Index Fund","53.53","2676500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egrw",
"EVAL","iShares, Inc. iShares MSCI Emerging Markets Value Index Fund","48.47","7270500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eval",
"ISIS","Isis Pharmaceuticals, Inc.","12.26","1233402207.94","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/isis",
"ISLE","Isle of Capri Casinos, Inc.","6.9","271259113.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/isle",
"ISRL","Isramco, Inc.","111.5","303022546.5","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/isrl",
"ITRI","Itron, Inc.","44.11","1743124070.82","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","12.45","292269115.95","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/itrn",
"IVAN","Ivanhoe Energy, Inc.","0.5301","182428310.7828","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivan",
"XXIA","Ixia","16.64","1207187904","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/xxia",
"IXYS","IXYS Corporation","9.83","308570404.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ixys",
"JJSF","J & J Snack Foods Corp.","57.41","1086029218.34","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/jjsf",
"JAX","J. Alexander&#39;s Corporation","14.45","107078704.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jax",
"MAYS","J. W. Mays, Inc.","19.77","39851970.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","55.25","6494615676.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","32.18","1467940225.02","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","0.83","167857794.81","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jaso",
"JCDA","Jacada Ltd.","1.56","6479101.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jcda",
"JKHY","Jack Henry & Associates, Inc.","38.59","3320781102.28","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","27.32","1217901421.8","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","17.25","33136473.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","0.86","5066156.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jaxb",
"JAKK","JAKKS Pacific, Inc.","13.74","302579641.92","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","2.39","162630700.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmba",
"JRCC","James River Coal Company","3.06","109819149.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jrcc",
"JAZZ","Jazz Pharmaceuticals plc","56.96","3277286558.72","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jazz",
"JDAS","JDA Software Group, Inc.","33.3","1433595835.8","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/jdas",
"JDSU","JDS Uniphase Corporation","10.88","2500292228.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jdsu",
"JFBI","Jefferson Bancshares, Inc.","2.5","16574382.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jfbi",
"JBLU","JetBlue Airways Corporation","5.09","1446883120.05","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/jblu",
"JCTCF","Jewett-Cameron Trading Company","12.41","19458520.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jctcf",
"DATE","Jiayuan.com International Ltd.","5.5","174127778","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/date",
"JST","Jinpan International Limited","4.83","79190052.48","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/jst",
"JIVE","Jive Software, Inc.","14.53","904941506.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jive",
"JOEZ","Joe&#39;s Jeans Inc.","1.18","78838289.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/joez",
"JBSS","John B. Sanfilippo & Son, Inc.","14.21","152931302.51","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","21.34","211142462.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jout",
"JOSB","Jos. A. Bank Clothiers, Inc.","48.63","1358039143.02","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/josb",
"TAX","JTH Holding Inc","15.1","183100078.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tax",
"KALU","Kaiser Aluminum Corporation","57.43","1109197736.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kalu",
"KFFG","Kaiser Federal Financial Group, Inc.","15.38","137060807.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kffg",
"KNDI","Kandi Technolgies, Corp.","4.54","135496853.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kndi",
"KCLI","Kansas City Life Insurance Company","37.69","416735804.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kcli",
"KYAK","Kayak Software Corporation","33.43","1287553742.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kyak",
"KCAP","KCAP Financial, Inc.","9.18","244932323.58","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KRNY","Kearny Financial","9.72","650249920.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krny",
"KIPO","Keating Capital, Inc.","7.3352","67812405.6136","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kipo",
"KELYA","Kelly Services, Inc.","13.12","486484063.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","13.4884","500144179.8952","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.5","64086294","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","2.78","199918142.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kerx",
"KEQU","Kewaunee Scientific Corporation","11.44","29598380.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","9.26","49552074.96","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","9.92","104049451.52","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/ktcc",
"KEYN","Keynote Systems, Inc.","14.48","256669222","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/keyn",
"KFRC","Kforce, Inc.","11.64","427993685.88","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","12.65","479443715.85","n/a","1976","n/a","n/a","http://www.nasdaq.com/symbol/kbalb",
